,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czech Republic,Germany,Djibouti,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Guatemala,Guyana,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,South Korea,Kuwait,Lao PDR,Lebanon,Liberia,Libya,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Sierra Leone,El Salvador,Somalia,Serbia,South Sudan,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,Venezuela,Vietnam,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1992,154266783.67385715,794138821.2,31559657.48,10606892116.38889,3254455192.0,242046853.11304006,6882091580.0,2139925322.0,11070110.7,38986476.43,4131298112.0,28191542.797574468,71116618.56,427723625.0,255770911.5,279255319.1,199349170.51764706,518879212.8375001,5292125.0,141441910.3,4993804467.0,251692787.5,177986045.6,23185438.17,10788803124.0,4138043834.0,1168858391.0,12420300875.0,156797334.3,183796639.1,85527294.36,125617699.1,1102357227.0,3557902.66,0.0,113567152.07,630127106.0,1853344577.396154,41965836693.0,33625739.22,2837745377.0,63127240.84,1053301643.0,211000000.0,1415819974.0,165762484.37454545,12250195430.0,277144564.6073077,255343443.4,2075955550.0,30539125.34,45123086054.0,107904094.5128857,40774938835.0,309743222.73608696,41663996.04,55654040.29,3501687.892,9945229.852124998,150228171.9597143,3623052915.0,153753024.3,3625349.994,95042480.99423078,782003661.3,1743605.937,812017967.2,1887635966.0,8083231410.0,674035044.5,19732558015.0,2425751429.845946,0.0,8262053674.0,22177090390.0,47192327.63,367745484.8,35999123576.0,989383299.6760001,156036602.0,62036225.055199996,62293735.89,11614665196.0,6316012045.0,102292611.3,442786331.1,22650000.0,739401241.171158,326765473.6,24237292.3,314590871.15576917,123217456.2,243480784.6242307,1228526553.0,18666471.791708335,23102633.36,2000064622.0,122733525.87652174,75469633.77548213,26692690.81,1370457677.0,69417913.13571428,33041891.2,59605412.17,39378674.16,11427598.44,25238116.38,1766520896.0,124561274.3,48266213.25814285,173657679.3,47200000.0,7904561273.0,3803684930.0,37607537.89,870398917.2,1517165150.0,3388776373.0,78800000.0,904617805.0,1078843704.0,58569676.66,1881935067.0,2532649406.0,169556285.2,1140566400.0049999,831620409.6,39031926586.11539,88570170.0,15360266667.0,183718440.7,109772868.1,2332148536.0,26661754.52,134193736.7,38047142.85714286,788731072.7,695390576.2592307,796824574.9769231,281422738.5,6418628291.0,20976434.16,20499884.81,2976570156.0,35324074.77,49113686.85,2961769836.0,1037058.642,94894840.09833331,25717428.57142857,78299314.53426471,289677115.2,6157947273.0,96907036.42,52331345.97,2602827590.411538,366965197.8,305000000000.0,123869204.66444445,992932485.0,332970309.4,44163060.89136363,1306900026.0,3677406461.0,97756279.98,296350000.0
1993,154266783.67385715,1774397877.0,39289843.43,10606892116.38889,3368550452.0,9829763.866,6733829290.0,2115115267.0,77519379.84,36267402.59,3746042851.0,28191542.797574468,60526975.63,471044672.3,282674243.3,279255319.1,199349170.51764706,518879212.8375001,6130375.0,109897118.0,7099899155.0,233941291.9,185671482.9,19144450.37,10268822622.0,3611212626.0,1291053676.0,12577165930.0,148635238.4,168175220.6,469173805.5,109477580.1,1529432893.0,2735413.4080000003,0.0,113567152.07,268277271.6,815585466.9,37215052110.0,31065546.56,2682011246.0,95993941.21,1276911083.0,276000000.0,1526165392.0,107737649.2,10041511353.0,13146559.88,163850000.0,1615424809.0,32041095.62,42590872342.0,107904094.5128857,34085881363.0,309743222.73608696,41004328.58,43956503.99,2556388.668,9945229.852124998,150228171.9597143,3364413330.0,144445075.4,4436526.473999999,40592869.13,1168936759.0,1649639.3059999999,735860385.6,1933304585.0,8253542581.0,597723765.6,1448177703.0,2425751429.845946,0.0,8758471677.0,18242013901.0,44542579.54,391137488.4,41353936222.0,989383299.6760001,105704527.3,62036225.055199996,44626255.11,12377424873.0,2980065532.0,107643979.1,452979280.6,30450000.0,739401241.171158,354785171.2,22140684.39,20769763.77,108089199.8,17691507.97,1251786538.0,18666471.791708335,37830790.82,2327305641.0,122733525.87652174,44497338.99,24637705.57,2061809624.0,69417913.13571428,14057102.96,59366482.2,30155786.96,10777425.2,25728062.72,1923398172.0,70155520.33,48266213.25814285,289231103.9,40210589.62,7054868962.0,3175583193.0,37041837.42,866788074.6,1439921977.0,3308760745.0,95200000.0,956586465.0,1173017500.0,68596992.16,2123378416.0,2192208142.0,157930499.3,1140566400.0049999,722451519.7,7766720078.0,89436136.36,16451200000.0,257981093.9,119937986.2,2481448703.0,23339131.11,116470035.6,38047142.85714286,788731072.7,695390576.2592307,266899036.6,230303671.6,5011158320.0,23724347.71,12949843.0,1426095238.0,39200036.73,50147794.73,3156299863.0,23498175.22,94894840.09833331,25717428.57142857,22644876.75,276167134.9,7075086940.0,58725701.62,62636650.43,152233866.5,418919639.0,298000000000.0,123869204.66444445,1287954761.0,297716380.0,44163060.89136363,1535457656.0,3254313379.0,51128294.49,249800000.0
1994,154266783.67385715,594991178.7,49649504.93,10606892116.38889,3754724687.0,242046853.11304006,7459696582.0,2227560550.0,43942747.06,41909745.03,3944101813.0,28191542.797574468,30259093.49,547417522.2,241993434.8,284574468.1,199349170.51764706,518879212.8375001,7899375.0,134595240.4,10591499118.0,261876080.2,170433762.3,10689745.23,9577377640.0,3899275421.0,1466048832.0,10050586559.0,84071649.21,94517340.44,153011269.19365388,134846056.58562502,2005122888.0,3431398.887,0.0,113567152.07,298469126.9,938252776.6,36330284517.0,30711058.34,2718790042.0,100956679.7,1334911648.0,291000000.0,1714409786.0,80198311.21,10092671257.0,25135735.38,148691674.3,1756338984.0,33665273.34,44392512323.0,107904094.5128857,34493524143.0,309743222.73608696,37823250.83,45871747.51,2316899.696,2016728.765,2379301.339,3587244914.0,153011545.4,5485552.101,95042480.99423078,1625222365.0,1599966.755,757131989.3,2239731575.0,8880551226.0,633699379.1,1703171536.0,2425751429.845946,0.0,8780366219.0,18062459082.0,34218503.95,407863026.7,45285594083.0,106926893.0,117331482.6,12086953.61,107258619.0,13519265763.0,3296055513.0,116105380.4,637473438.6,39300000.0,739401241.171158,437032405.1,25853328.83,21062271.38,126000012.1,33900348.04,1365250019.0,18666471.791708335,27580945.67,2888815805.0,122733525.87652174,29898866.18,27870262.14,2801966892.0,69417913.13571428,16393641.22,72864691.92,29488165.08,11853856.26,17060803.08,2120597807.0,56958995.16,17471024.22,319694489.9,35401494.6,7137373801.0,3403291213.0,39252998.63,979531817.0,1520091027.0,3320617929.0,101000000.0,1111161731.0,1392199022.0,83255878.34,2251923178.0,2173634730.0,161100272.3,1140566400.0049999,936686222.5,13547871733.0,40510575.39,14279733333.0,226167004.5,66146738.59,2797163882.0,26495551.69,109334519.6,38047142.85714286,788731072.7,695390576.2592307,299993419.1,237949504.1,5154504230.0,25804044.16,11887196.24,1636299776.0,22153979.16,25396024.89,3611133201.0,14182891.53,79583333.33,25717428.57142857,24202817.59,297068854.7,5293173966.0,58375569.77,104127847.9,919044682.1,450443306.0,288000000000.0,86929824.56,939683231.4,431345012.2,44163060.89136363,2353269332.0,3478582291.0,62869469.99,247900000.0
1995,154266783.67385715,233843714.9,50907521.78,10606892116.38889,3801950488.0,52228583.82,7665878446.0,2557834494.0,66159968.91,42108929.88,4449014835.0,28191542.797574468,36862814.24,620095155.9,311147105.6,303191489.4,199349170.51764706,179081676.9,8052875.0,140760862.8,14318919608.0,285738475.2,165873977.8,13014176.16,9176903908.0,4645360982.0,1827997369.0,12606229599.0,175018483.63605884,113575532.7,153011269.19365388,134846056.58562502,2619338187.0,6206630.034,0.0,113567152.07,298833385.5,1065352459.0,41158705095.0,29608206.12,3117966146.0,84449968.38,1234655192.0,475000000.0,1948876986.0,124996349.9,11439906271.0,36343487.58,122460147.5,1908986807.0,34700248.16,47768110000.0,107904094.5128857,34247823782.0,309743222.73608696,49054322.26,81155577.53531249,2886551.708,2211919.911,3447875.1789999995,4179913247.0,158348657.5,5691560.614,95042480.99423078,2060388930.0,2478871.1890000002,612184817.1,2478753541.0,9754464630.0,702039703.1,2501544190.0,2425751429.845946,0.0,8976693112.0,17185853004.0,35298829.61,299838515.5,49961673237.0,177686628.4,149096438.3,26712568.96,123101153.5,16085095679.0,3692435533.0,103704532.2,746264054.1,13715116.279069768,739401241.171158,763663963.7,34373285.47,30453612.5,142256814.9,43560331.06,1437898701.0,13345789.4,27170664.12,1712924668.0,122733525.87652174,40468959.11,31144859.96,3932079181.0,69417913.13571428,21281148.79,33465088.27,31987855.25,13447369.48,11047717.5,2444098387.0,68236520.19,18431407.12,639406630.6,35119851.46,8011539559.0,3508040839.0,39766584.51,1146415728.0,1513849155.0,3665932427.0,96600000.0,1413463629.0,1700402497.0,56405488.19,2719362634.0,2670121572.0,206926409.3,1140566400.0049999,983140541.4,12741629470.0,56449336.72,13200266667.0,138756425.7,80915880.66,3672797697.0,25023304.59,111636298.9,38047142.85714286,788731072.7,695390576.2592307,629622682.6,334655022.9,5729770498.0,28769619.72,11591841.19,957899818.9,20034138.17,30852572.78,3849025896.0,5803400.646000001,135612612.6,25717428.57142857,78299314.53426471,342902458.4,6606245815.0,85513656.09,127002622.5,1046793431.0,523862025.5,279000000000.0,112678421.5,1198810237.0,2180474579.2083335,44163060.89136363,805892377.9,3292446562.0,55265536.34,262900000.0
1996,154266783.67385715,159741933.5,45713356.11,10606892116.38889,3379138770.0,52410268.55,8202776517.0,2457903049.0,71606841.24,50893980.78,4241865968.0,28191542.797574468,37141874.14,638958844.8,213616356.3,321808510.6,199349170.51764706,182805614.6,7965875.0,146963017.8,14073226545.0,328359479.2,140560134.8,12196218.57,8615884471.0,4239447901.0,1904105834.0,14563240390.0,102660140.1,116936303.6,89269879.98,134846056.58562502,4318552316.0,4261939.788,0.0,113567152.07,448075909.3,1123923831.0,38989886649.0,24527208.38,3086224945.0,107001292.2,1452431008.0,419000000.0,2115742979.0,152271808.6,11294316855.0,41436607.71,126454733.2,2021797095.0,32851136.61,46403438584.0,107904094.5128857,34490949485.0,67706683.56,44417812.62,81155577.53531249,3929706.231,1897743.657,150228171.9597143,4613167577.0,141370462.9,5558340.16,95042480.99423078,1938698897.0,1240439.2150507146,585271901.8,2874845238.0,9904672736.0,750987245.8,3550986964.0,2425751429.845946,0.0,9601957420.0,20793128832.0,41791263.91,417489421.7,44047104680.0,241771205.9,170804816.3,28276956.35,113563610.9,16408665267.0,3241385529.0,78445466.01,735631013.6,13715116.279069768,739401241.171158,767105591.7,28347308.31,42260000.0,141495421.6,38154934.56,1447128689.0,15354611.16,49442905.51,2063965155.0,130636725.9,39683160.27,33296174.82,4675441102.0,69417913.13571428,21608196.89,36037790.98,37887510.75,12973518.09,20152203.02,2420963934.0,66463535.19,17398035.78,701412878.6,31533400.51,7829004728.0,3537003416.0,39547026.04,1238271987.0,1437191157.0,3547799671.0,101200000.0,1396469289.0,1879303176.0,78744873.28,3083416787.0,2600849533.0,202012224.8,1140566400.0049999,874451238.9,15826340652.0,73658822.76,13340000000.0,106332797.7,79774881.15,4100238291.0,18592815.28,110830676.2,38047142.85714286,788731072.7,695390576.2592307,641559871.1,329972648.3,6203436943.0,26486561.92,10543301.99,995089040.9,24826410.61,31706124.514914285,3938047248.0,13458544.84,48549386.5,25717428.57142857,78299314.53426471,397469509.2,7512090796.0,101038489.5,135393564.5,1464905136.0,575652014.7,271000000000.0,172211545.7,733197556.0,2180474579.2083335,44163060.89136363,416008632.4,2591787131.0,37835913.57,291650000.0
1997,154266783.67385715,456780475.0,29825492.0,3335766741.0,3340670335.0,64062121.19,7936884917.0,2164802343.0,92086691.97,61870123.83,3684095389.0,28191542.797574468,38549246.23,681915124.0,244369396.2,321808510.6,199349170.51764706,249384139.4,9395000.0,180200446.9,13934266552.0,369070790.2,160507675.1,26599344.803181823,7945140183.0,3498218851.0,2120702608.0,16104915232.0,93525611.26,118711118.8,83825040.92,134846056.58562502,2988711261.0,4099737.381,0.0,113567152.07,534141188.7,988324331.8,33217573925.0,26552855.32,2804317083.0,150664189.8,1752395278.0,499000000.0,2267650314.0,92756319.41,9865892241.0,53031652.18,225417105.1,1947002590.0,30962540.18,41308251985.0,107904094.5128857,35674878363.0,44007707.13,45483310.22,44370189.81,4176388.6980000003,1817811.122,150228171.9597143,4573516492.0,132112832.6,22638302.94095349,95042480.99423078,1797184681.0,1240439.2150507146,695972460.9,3231358571.0,11464883390.0,765305513.3,4642384616.0,2425751429.845946,0.0,9693753398.0,20156102258.0,54854608.88,444287729.2,40634840608.0,236752278.4,175834896.9,31158797.7,103419601.2,14848484530.0,2454268845.0,67064556.58,678164279.5,13715116.279069768,1251990817.0,698792770.9,28700335.94,75611000.0,134075768.0,37988313.15,1400949501.0,17410750.98,52544736.69,2394152398.0,83254172.21,40262546.07,31142214.89,4780529108.0,69417913.13571428,18692594.36,42014622.82,41599441.57,9801826.445,26407487.14,2089087477.0,83659580.38,17304328.31,818784525.3,30270700.5,6839136799.0,3253032488.0,42587851.99,1180888907.0,1482054616.0,3320238863.0,118000000.0,1178753608.0,1576447115.0,79556597.15,3192276377.0,2388687811.0,167982106.9,1140566400.0049999,1074785782.0,17577353181.0,77272576.53,18126666667.0,97731859.32,70800402.28,4457304302.0,9490749.703,112211743.8,38047142.85714286,914364967.9,695390576.2592307,499529506.7,290785271.8,5203218383.0,25662115.12,11398353.47,1046927961.0,16619008.38,31706124.514914285,3264802658.0,19050989.36,106190591.1,25717428.57142857,78299314.53426471,358166577.8,7791986304.0,118603807.7,139615977.7,2068583952.0,575206289.5,276000000000.0,217747190.7,1541033864.0,2180474579.2083335,44163060.89136363,397073042.4,2414137710.0,43362495.25,311400000.0
1998,154266783.67385715,170278292.6,33638047.44,4010347175.0,3398699350.0,66757573.06,7107542891.0,2159796003.0,107262858.6,58736036.23,3664288413.0,28191542.797574468,39494738.56,701585600.4,320389011.3,329787234.0,199349170.51764706,227586087.3,10832843.181818182,228677000.4,14357357047.0,293977055.4,181051047.4,26599344.803181823,7748607984.0,3494250971.0,2112373123.0,17527989869.0,175018483.63605884,137245911.5,26629667.19,134846056.58562502,3389806738.0,4513154.879,0.0,113567152.07,483748645.1,1166099773.0,33146457057.0,26704778.84,2846065338.0,159053096.3,1910962052.0,549000000.0,2372048406.0,263001685.7,10333417234.0,59919847.48,458549925.4,1959708814.0,22598926.93,40041139680.0,107904094.5128857,36866288852.0,41084456.98,57453085.66,45034483.32,4049572.023,2900235.9510000004,150228171.9597143,4824257169.0,139804367.7,22638302.94095349,95042480.99423078,1427264827.0,1240439.2150507146,618464380.0,972702125.1,11920610818.0,742402153.2,5479362942.0,2425751429.845946,0.0,9145784898.0,20825125352.0,47640218.88,496473906.9,37849012643.0,242646223.1,171964013.3,26092304.3,83323986.09,10457957529.0,2282153592.0,33350210.56,693871897.5,13715116.279069768,1443621758.0,733435634.7,27807021.35,138175000.0,143139739.1,42180166.5,1444959716.0,10613141.68,50446576.25,2480943604.0,78991291.13,41020286.4,29081268.41,5873097951.0,69417913.13571428,19920839.93,49264817.34,25610687.83,8456738.925,14474120.37,1158657313.0,78912428.46,22035691.04,1149684730.0,26271274.53,6836084823.0,3324939365.0,42273075.89,969356349.5,1318205462.0,3218881738.0,104000000.0,1141808874.0,1225561281.0,49720532.99,3491022616.0,2335597096.0,139262988.0,1140566400.0049999,1254227893.0,7955730401.0,87091837.06,20861600000.0,259957570.1,75090854.85,4466270315.0,16542734.571107136,110830676.2,38047142.85714286,642122263.4,695390576.2592307,397592215.7,301139822.2,5132285182.0,25731330.54,10542378.74,1096039533.0,16103004.99,31706124.514914285,2110239752.0,22613230.32,87510040.16,25717428.57142857,78299314.53426471,365849374.7,8781048158.0,134276958.1,154712531.5,1405161785.0,573248407.6,274000000000.0,123869204.66444445,1450963992.0,2180474579.2083335,44163060.89136363,384502730.3,1905656009.0,182426444.52066663,306000000.0
1999,154266783.67385715,1066588789.0,42784205.21,4233083730.0,3461730865.0,68234148.57,7770250653.0,2124379546.0,120262174.0,50571188.26,3598447520.0,17843134.39,41741175.48,737412573.6,357224539.6,364361702.1,199349170.51764706,165903848.9,10832843.181818182,176744242.1,9866973919.0,258413177.9,169578756.2,26599344.803181823,8210778540.0,3146822887.0,2043134812.0,21027341242.0,175018483.63605884,144704636.5,149277860.3,134846056.58562502,3247296766.0,5004734.208000001,0.0,113567152.07,289970367.0,1205931870.0,32604005638.0,26779052.56,2784881254.0,175000467.8,1826496570.0,296000000.0,2447978794.0,272856734.6,11113722490.0,73800541.32,703704869.5,1653905119.0,23811699.72,38897240331.0,107904094.5128857,36453353008.0,25882678.36,59277760.9,55211186.39,3519056.437,9945229.852124998,150228171.9597143,5012285642.0,123754165.2,22638302.94095349,95042480.99423078,1035949008.0,1240439.2150507146,702942491.1,1135147005.0,13895562461.0,741508607.8,6650285144.0,2425751429.845946,0.0,8645271101.0,21016456910.0,45131071.75,511988716.5,43122898505.0,143905357.1,151917777.4,23133179.47,88172003.48,12095186824.0,2286352512.0,15382947.39,829663624.8,13715116.279069768,1153487088.0,631014150.1,34078186.69,106450000.0,140758789.2,56568626.39,1207516610.0,5990984.994,45036442.92,2908141919.0,66236920.45,43852596.8,27986620.66,6950081056.0,69417913.13571428,18021861.88,56516191.65,31959678.11,9040808.71,14402979.49,1663289474.0,105765957.2,23550468.65,491671368.6,26927929.68,7026433290.0,3309198286.0,47484957.37,970306042.0,1340442133.0,3080764514.0,111600000.0,992217726.3,1341016654.0,35678026.43,3226555351.0,2406493740.0,116553254.9,1140566400.0049999,955337577.0,6469035211.0,80852363.58,18320000000.0,429617897.4,78285006.15,4493173880.0,16542734.571107136,114743701.1,38047142.85714286,737469450.8,695390576.2592307,327169170.9,274841827.8,5148727432.0,25853264.11,11090147.46,1127632857.0,20951796.25,31706124.514914285,2056847122.0,15126152.26,111923076.9,25717428.57142857,78299314.53426471,357013395.4,9951788874.0,128497943.6,159704570.3,941788284.1,574285890.7,281000000000.0,250071736.0,1408064716.0,2180474579.2083335,44163060.89136363,395252957.3,1738036625.0,56113432.89,263400000.0
2000,154266783.67385715,583621333.6,45362503.39,5875833901.0,3266633317.0,68052142.07,7273760313.0,1925557398.0,119575651.7,42321552.22,3190805233.0,14496275.16,36658539.05,740798160.0,351343204.9,359042553.2,199349170.51764706,140326204.7,7116125.0,173245422.5,11344032535.0,244205202.0,184718394.6,26599344.803181823,8299385231.0,2800146846.0,2103460610.0,22929764607.0,175018483.63605884,123034343.9,132883821.7,134846056.58562502,3027922793.0,6801072.7979999995,0.0,113567152.07,281160374.3,1157294085.0,28149990787.0,26025061.75,2392510831.0,246810843.7,1881163649.0,266000000.0,2627698334.0,230670129.9,10273779252.0,78313308.56,617541613.6,1558135250.0,32039537.35,33814262023.0,91295212.2,35254814799.0,18824291.43,50882608.24,45967931.21,3323532.172,9531360.608,150228171.9597143,4564522446.0,157848092.8,12585649.29,52462396.89,659775033.3,1240439.2150507146,715857664.8,1129542840.0,14287514241.0,694674774.3,8327053824.0,2425751429.845946,0.0,9407761463.0,19878720932.0,43566232.49,529337094.5,45509673827.0,143527541.1,165584735.2,25794155.81,81025841.31,13801107024.0,2697075596.0,13717664.6,930016583.7,13715116.279069768,1085534665.0,822127365.6,30555503.52,140400000.0,128192371.5,69990683.36,859151483.2,5090797.96,47210934.61,3323124172.0,69828947.91,43681247.68,25353948.05,9030564409.0,69417913.13571428,24265559.55,55361458.44,37878312.26,9360142.631000001,11727501.44,1533157895.0,92397796.49,20084946.68,368644109.5,30825265.68,5971807629.0,2922343510.0,51358135.31,858414919.5,1577243173.0,2973072722.0,0.0,912005730.7,1303077685.0,33606981.63,3146106713.0,2204256495.0,110248167.2,1140566400.0049999,935569610.3,9228204144.0,61329857.12,19964266667.0,587267572.3,62361652.64,4330726931.0,23310804.35,110370320.3,38047142.85714286,337080608.4,695390576.2592307,342322768.9,222391556.8,4789440137.0,24471060.53,10325841.56,897044908.7,21349034.24,31706124.514914285,1881009454.0,10353281.16,94894840.09833331,25717428.57142857,78299314.53426471,332389762.7,9993730197.0,135055952.6,141303025.9,1136716646.0,555968792.4,302000000000.0,115375384.6,1788322080.0,2180474579.2083335,44163060.89136363,473664032.5,1891725013.0,182426444.52066663,346300000.0
2001,154266783.67385715,404299140.0,53232045.16,5797957794.0,3183591796.0,66247626.46,7043145895.0,1788798311.0,131963660.1,53230373.11,3036035472.0,13112535.62,36832965.23,705481695.2,406003542.8,372340425.5,199349170.51764706,177697841.7,7454662.5,184397571.0,10930231568.0,217667939.2,210322093.6,26599344.803181823,8375571425.0,2763655325.0,1893098224.0,27875387284.0,175018483.63605884,124301708.4,153011269.19365388,54445943.53,3264438192.0,4638556.172,0.0,113567152.07,327627160.3,1182519922.0,27425257940.0,26048131.62,2525225825.0,305900328.0,2091627274.0,384000000.0,2834256230.0,166550245.4,10222074075.0,93818539.9,349808276.5,1479270879.0,32811655.82,33276659717.0,90036137.23,35331927360.0,23829967.87,32352140.5,87718398.82,2454230.2,6183163.515,150228171.9597143,4428103552.0,196765577.5,14371052.9,62951976.58,629464103.8,1240439.2150507146,845055673.8,919022697.8,14600642346.0,767778364.4,10378791766.0,2425751429.845946,0.0,9607416508.0,19519381482.0,46374382.29,528926645.6,40757967234.0,221486206.5,195365005.5,22212067.21,70846940.89,12941850828.0,2685735278.0,12574570.78,958540630.2,13715116.279069768,819747993.6,675016502.0,23390729.43,166875000.0,160284919.2,86966741.1,1470317615.0,5961865.823,65037565.45,3540226539.0,226303002.3,44881650.23,27119323.11,9464417217.0,69417913.13571428,23124715.31,50619215.98,51852489.35,8977215.381000001,12681914.7,1934473684.0,96757182.45,24828146.93,570632287.8,28193450.44,6200391943.0,2965973987.0,64701738.38,796636889.1,1819895969.0,2842046790.0,0.0,904235449.1,1122103992.0,25230765.6,3630645595.0,2324811411.0,91298893.93,1140566400.0049999,985657655.7,11683151345.0,56885903.13,21026666667.0,388091317.4,68891286.82,4309127542.0,29911134.61,150651459.1,38047142.85714286,494069226.5,695390576.2592307,393996598.3,271488790.4,4128046006.0,19665055.21,11065396.05,1022526578.0,26192330.83,31706124.514914285,1724799637.0,12468225.56,94894840.09833331,25717428.57142857,13945440.72,335647906.8,7216051045.0,150728196.3,136157342.5,1088575173.0,523008311.4,313000000000.0,59760610.47,1911400137.0,2180474579.2083335,44163060.89136363,540101498.8,1802262236.0,182426444.52066663,286700000.0
2002,154266783.67385715,438686245.4,58649352.5,5354118448.0,1114172483.0,64106405.65,7946766202.0,1881746741.0,139894091.9,44910067.05,3147146017.0,26000447.64,42468449.96,681816161.7,455950466.5,444148936.2,241025517.6,204364237.4,7829937.5,160437935.8,9664561903.0,226182431.5,223549258.8,10681962.96,8495399281.0,2882696762.0,1779553138.0,32137735649.0,175018483.63605884,145626610.5,153011269.19365388,70704230.2,3347522602.0,4520858.938,0.0,113567152.07,242483491.0,1494390397.0,29333207849.0,33250994.54,2694082493.0,271663317.2,2100602521.0,505000000.0,2902768425.0,150764425.2,10270839019.0,122069530.7,288932333.5,1611406522.0,30914304.27,36403933933.0,94693165.45,39659529123.0,33975807.04,36975481.34,98084865.17,2259285.664,6363093.768999999,150228171.9597143,4734177215.0,158368119.3,16652243.46,63602176.06,733680739.1,1240439.2150507146,1079154824.0,1369857129.0,14749667252.0,811255940.9,3243891033.0,2425751429.845946,0.0,10090890495.0,21610059762.0,56898147.1,521861777.2,39333708170.0,245956719.4,213894508.0,25933378.39,65182716.1,14101703315.0,2821521878.0,11435617.47,907462686.6,13715116.279069768,452513614.8,571657950.2,19559896.4,181481441.2,153404545.7,147224840.2,1474874326.0,6978372.204,57743396.83,3479509029.0,106309576.7,49355225.63,28403690.8,11000356816.0,69417913.13571428,25282128.41,53509586.96,36281137.41,9502035.912,14815169.79,2237894737.0,87992258.58,20660327.01,896913201.4,34831910.07,6728153969.0,4065868548.0,85405885.72,865788853.0,1868465540.0,3273401893.0,0.0,839613251.8,1199121767.0,17020861.47,3776173214.0,2602230483.0,69892741.29,760989011.0,1056136062.0,13943825063.0,51118614.12,18501866667.0,484607263.0,74361395.03,4528116431.0,27133961.88,161700000.0,38047142.85714286,678511699.8,695390576.2592307,440059286.0,326959522.8,4354573015.0,18338440.52,11699935.95,1102912157.0,34290403.85,31706124.514914285,1812993336.0,25577668.2,94894840.09833331,25717428.57142857,19492116.74,345424236.7,9050377182.0,140753561.8,142191594.1,1176355738.0,344263066.3,357000000000.0,45914432.99,1071363969.0,2180474579.2083335,44163060.89136363,737366548.0,1766082898.0,182426444.52066663,677000000.0
